URL,Version,Status,OIDs,Name,Title,Descriptino,Uses,Used,Sources
https://interop.esante.gouv.fr/ig/fhir/annuaire/ValueSet/as-vs-organization-types,1.1.0-snapshot-5,active,,AsVsOrganizationTypes,AS ValueSet OrganizationTypes,"ValueSet définissant les types d'organisation","StructureDefinition/as-ext-organization-types","Internal"
https://mos.esante.gouv.fr/NOS/JDV_J133-ActiviteSanitaireRegulee-RASS/FHIR/JDV-J133-ActiviteSanitaireRegulee-RASS,1.5.0,active,"1.2.250.1.213.1.6.1.219",JDV_J133-ActiviteSanitaireRegulee-RASS,,"Activités sanitaires soumises à une régulation de la part de l'ARS dans le RASS","StructureDefinition/as-healthcareservice-healthcare-activity","ans.fr.nos"
https://mos.esante.gouv.fr/NOS/JDV_J134-FormeActivite-RASS/FHIR/JDV-J134-FormeActivite-RASS,1.5.0,active,"1.2.250.1.213.1.6.1.220",JDV_J134-FormeActivite-RASS,,"Type d'organisation de prise en charge du RASS","StructureDefinition/as-healthcareservice-healthcare-activity","ans.fr.nos"
https://mos.esante.gouv.fr/NOS/JDV_J135-EquipementMaterielLourd-RASS/FHIR/JDV-J135-EquipementMaterielLourd-RASS,1.5.0,active,"1.2.250.1.213.1.6.1.221",JDV_J135-EquipementMaterielLourd-RASS,,"Equipements Matériels Lourds dans le RASS","StructureDefinition/as-device","ans.fr.nos"
https://mos.esante.gouv.fr/NOS/JDV_J136-DisciplineEquipementSocial-RASS/FHIR/JDV-J136-DisciplineEquipementSocial-RASS,1.5.0,active,"1.2.250.1.213.1.6.1.222",JDV_J136-DisciplineEquipementSocial-RASS,,"Disciplines d'équipement pour le social dans le RASS","StructureDefinition/as-healthcareservice-social-equipment","ans.fr.nos"
https://mos.esante.gouv.fr/NOS/JDV_J137-Clientele-RASS/FHIR/JDV-J137-Clientele-RASS,1.5.0,active,"1.2.250.1.213.1.6.1.223",JDV_J137-Clientele-RASS,,"Population prise en charge par l'établissement dans le cadre","StructureDefinition/as-healthcareservice-social-equipment","ans.fr.nos"
https://mos.esante.gouv.fr/NOS/JDV_J138-TypeActivite-RASS/FHIR/JDV-J138-TypeActivite-RASS,1.5.0,active,"1.2.250.1.213.1.6.1.224",JDV_J138-TypeActivite-RASS,,"Type d'activité dans le RASS","StructureDefinition/as-healthcareservice-social-equipment","ans.fr.nos"
https://mos.esante.gouv.fr/NOS/JDV_J139-TypeBAL-RASS/FHIR/JDV-J139-TypeBAL-RASS,1.5.0,active,"1.2.250.1.213.1.6.1.225",JDV_J139-TypeBAL-RASS,,"Type de boîte aux lettres dans le RASS","StructureDefinition/as-ext-mailbox-mss-metadata","ans.fr.nos"
https://mos.esante.gouv.fr/NOS/JDV_J162-ESPIC-RASS/FHIR/JDV-J162-ESPIC-RASS,1.5.0,active,"1.2.250.1.213.1.6.1.226",JDV_J162-ESPIC-RASS,,"Etablissement de santé privée d'intérêt collectif dans le RASS","StructureDefinition/as-organization","ans.fr.nos"
https://mos.esante.gouv.fr/NOS/JDV_J256-Pays/FHIR/JDV-J256-Pays,1.5.0,active,"1.2.250.1.213.1.1.5.762",JDV_J256-Pays,,"Tous les codes actifs de la nomenclature du COG INSEE pays auquel on ajoute le code applicatif ""non renseigné""","StructureDefinition/as-address-extended","ans.fr.nos"
https://mos.esante.gouv.fr/NOS/JDV_J258-Departement/FHIR/JDV-J258-Departement,1.5.0,active,"1.2.250.1.213.1.1.5.764",JDV_J258-Departement,,"Tous les codes actifs des départements et collectivités d'outre-mer actives + Monaco du COG INSEE","StructureDefinition/as-address-extended","ans.fr.nos"
https://mos.esante.gouv.fr/NOS/JDV_J259-ModeFixationTarifaire-RASS/FHIR/JDV-J259-ModeFixationTarifaire-RASS,1.5.0,active,"1.2.250.1.213.1.6.1.283",JDV_J259-ModeFixationTarifaire-RASS,,"Mode de fixation tarifaire du RASS","StructureDefinition/as-ext-organization-pricing-model","ans.fr.nos"
https://mos.esante.gouv.fr/NOS/JDV_J260-TypeFermeture-RASS/FHIR/JDV-J260-TypeFermeture-RASS,1.5.0,active,"1.2.250.1.213.1.6.1.284",JDV_J260-TypeFermeture-RASS,,"Type de fermeture, codes provenant du FINESS pour les EJ et EG pour le RASS","StructureDefinition/as-ext-organization-closing-type","ans.fr.nos"
https://mos.esante.gouv.fr/NOS/JDV_J261-SourceInformationInstallation-RASS/FHIR/JDV-J261-SourceInformationInstallation-RASS,1.5.0,active,"1.2.250.1.213.1.6.1.285",JDV_J261-SourceInformationInstallation-RASS,,"Sources d'information possible concernant l'installation de l'activité sociale du RASS","StructureDefinition/as-ext-installation","ans.fr.nos"
https://mos.esante.gouv.fr/NOS/JDV_J73-MetierPharmacien-RASS/FHIR/JDV-J73-MetierPharmacien-RASS,1.5.0,active,"1.2.250.1.213.1.6.1.141",JDV_J73-MetierPharmacien-RASS,,"Ensemble des sections et sous-sections du tableau du CNOP dans le RASS","StructureDefinition/as-practitionerrole","ans.fr.nos"
https://mos.esante.gouv.fr/NOS/JDV_J74-Pays-RASS/FHIR/JDV-J74-Pays-RASS,1.5.0,retired,"1.2.250.1.213.1.6.1.142",JDV_J74-Pays-RASS,,"Pays (codes INSEE) du RASS","StructureDefinition/as-ext-person-nationality","ans.fr.nos"
https://mos.esante.gouv.fr/NOS/JDV_J75-TypeAutorisation-RASS/FHIR/JDV-J75-TypeAutorisation-RASS,1.5.0,active,"1.2.250.1.213.1.6.1.143",JDV_J75-TypeAutorisation-RASS,,"Type d'autorisation d'exercice pour accès à l'exercice de la profession du RASS","StructureDefinition/as-ext-practitioner-authorization","ans.fr.nos"
https://mos.esante.gouv.fr/NOS/JDV_J76-DisciplineAutorisation-RASS/FHIR/JDV-J76-DisciplineAutorisation-RASS,1.5.0,active,"1.2.250.1.213.1.6.1.144",JDV_J76-DisciplineAutorisation-RASS,,"Discipline à laquelle l'autorisation d'exercice est restreinte dans le RASS","StructureDefinition/as-ext-practitioner-authorization","ans.fr.nos"
https://mos.esante.gouv.fr/NOS/JDV_J82-Langue-RASS/FHIR/JDV-J82-Langue-RASS,1.5.0,active,"1.2.250.1.213.1.6.1.150",JDV_J82-Langue-RASS,,"Langues (codes ISO-639) des professionnels du RASS","StructureDefinition/as-practitioner","ans.fr.nos"
https://mos.esante.gouv.fr/NOS/JDV_J83-AutoriteEnregistrement-RASS/FHIR/JDV-J83-AutoriteEnregistrement-RASS,1.5.0,active,"1.2.250.1.213.1.6.1.151",JDV_J83-AutoriteEnregistrement-RASS,,"Autorités d'enregistrement des acteurs de santé du RASS","StructureDefinition/as-ext-data-trace,StructureDefinition/as-ext-registration","ans.fr.nos"
https://mos.esante.gouv.fr/NOS/JDV_J84-DepartementOM-RASS/FHIR/JDV-J84-DepartementOM-RASS,1.5.0,retired,"1.2.250.1.213.1.6.1.152",JDV_J84-DepartementOM-RASS,,"Départements (outre-mer et Monaco inclus) pour le RASS","StructureDefinition/as-ext-registration","ans.fr.nos"
https://mos.esante.gouv.fr/NOS/JDV_J85-StatutInscription-RASS/FHIR/JDV-J85-StatutInscription-RASS,1.5.0,active,"1.2.250.1.213.1.6.1.153",JDV_J85-StatutInscription-RASS,,"Statut avancement dossier de référencement personne du RASS auprès d'un ordre","StructureDefinition/as-ext-registration","ans.fr.nos"
https://mos.esante.gouv.fr/NOS/JDV_J86-NatCycleForm-RASS/FHIR/JDV-J86-NatCycleForm-RASS,1.5.0,active,"1.2.250.1.213.1.6.1.154",JDV_J86-NatCycleForm-RASS,,"Natures du cycle de formation des professionnels du RASS","StructureDefinition/as-ext-education-level","ans.fr.nos"
https://mos.esante.gouv.fr/NOS/JDV_J87-NiveauFormAcquis-RASS/FHIR/JDV-J87-NiveauFormAcquis-RASS,1.5.0,active,"1.2.250.1.213.1.6.1.155",JDV_J87-NiveauFormAcquis-RASS,,"Niveau de formation acquis dans le cycle de formation des professionnels du RASS","StructureDefinition/as-ext-education-level","ans.fr.nos"
https://mos.esante.gouv.fr/NOS/JDV_J88-AnneeUniversitaire-RASS/FHIR/JDV-J88-AnneeUniversitaire-RASS,1.5.0,active,"1.2.250.1.213.1.6.1.156",JDV_J88-AnneeUniversitaire-RASS,,"Années universitaires des professionnels du RASS","StructureDefinition/as-ext-education-level","ans.fr.nos"
https://mos.esante.gouv.fr/NOS/JDV_J94-GenreActivite-RASS/FHIR/JDV-J94-GenreActivite-RASS,1.5.0,active,"1.2.250.1.213.1.6.1.162",JDV_J94-GenreActivite-RASS,,"Activités des professionnels RASS nécessitant des règles de gestion spécifiques","StructureDefinition/as-practitionerrole","ans.fr.nos"
https://mos.esante.gouv.fr/NOS/JDV_J95-ModeExercice-RASS/FHIR/JDV-J95-ModeExercice-RASS,1.5.0,active,"1.2.250.1.213.1.6.1.163",JDV_J95-ModeExercice-RASS,,"Modes d'exercice du professionnel du RASS","StructureDefinition/as-practitionerrole","ans.fr.nos"
https://mos.esante.gouv.fr/NOS/JDV_J96-TypeActiviteLiberale-RASS/FHIR/JDV-J96-TypeActiviteLiberale-RASS,1.5.0,active,"1.2.250.1.213.1.6.1.164",JDV_J96-TypeActiviteLiberale-RASS,,"Types d'activité libérale des professionnels du RASS","StructureDefinition/as-practitionerrole","ans.fr.nos"
https://mos.esante.gouv.fr/NOS/JDV_J97-StatutProfessionnelSSA-RASS/FHIR/JDV-J97-StatutProfessionnelSSA-RASS,1.5.0,active,"1.2.250.1.213.1.6.1.165",JDV_J97-StatutProfessionnelSSA-RASS,,"Statuts des professionnels du Service de Santé des Armées dans le RASS","StructureDefinition/as-practitionerrole","ans.fr.nos"
https://mos.esante.gouv.fr/NOS/JDV_J98-StatutHospitalier-RASS/FHIR/JDV-J98-StatutHospitalier-RASS,1.5.0,active,"1.2.250.1.213.1.6.1.166",JDV_J98-StatutHospitalier-RASS,,"Statut des professionnels intervenant dans un hôpital dans le RASS","StructureDefinition/as-practitionerrole","ans.fr.nos"
https://mos.esante.gouv.fr/NOS/JDV_J99-InseeNAFrav2Niveau5-RASS/FHIR/JDV-J99-InseeNAFrav2Niveau5-RASS,1.5.0,active,"1.2.250.1.213.1.6.1.167",JDV_J99-InseeNAFrav2Niveau5-RASS,,"Sous-classes de la Nomenclature Activités Française (INSEE) des prof du RASS","StructureDefinition/as-organization","ans.fr.nos"
