Source File	Size	loadResources	load	generateSnapshots	load-configure	scan	loadDepInfo	loadInfo	checkR4R4B	generateNarratives	validate	loadLists	checkConformanceResources	checkConformanceResources2	checkConformanceResources3	generateLogicalMaps	validateExpressions	scanForUsageStats	checkURLsUnique	processProvenanceDetails	generate1	generate2	generateLogicals	makeDependencies	generateExampleZip	generateValidationPack	scanProfilesForR5	scanExamplesForR5
/fsh-generated/resources/ImplementationGuide-ans.fhir.fr.annuaire.json	33426	-	0	0	0	0	0	0	7	428	0	0	0	0	0	0	0	1	0	0	139	165	0	0	0	6	0	2
fsh-generated/resources/CapabilityStatement-AsServerCapabilityStatement.json	22507	5	0	0	1	0	0	0	1	78	0	0	0	0	0	0	0	0	0	0	84	82	0	1	0	4	0	0
fsh-generated/resources/CodeSystem-as-cs-intern-id-systems.json	1027	3	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	13	2334	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-as-cs-organization-types.json	1210	2	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	10	77	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-as-cs-type-etablissement.json	808	2	0	0	0	0	0	0	1	5	0	0	0	0	0	0	0	0	0	0	8	55	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-as-cs-type-systeme-information.json	1295	2	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	11	51	0	0	0	1	0	0
fsh-generated/resources/Organization-158480.json	3873	4	0	0	1	0	0	0	0	125	0	0	0	0	0	0	0	0	0	0	16	14	0	0	0	0	0	0
fsh-generated/resources/Organization-158480DP.json	3869	6	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	1	0	0	13	8	0	0	0	0	0	0
fsh-generated/resources/Organization-481677.json	3298	2	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	12	6	0	0	0	0	0	0
fsh-generated/resources/Organization-481677DP.json	2365	3	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	9	9	0	0	0	0	0	0
fsh-generated/resources/Organization-548812.json	2111	4	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	9	7	0	0	0	0	0	0
fsh-generated/resources/Organization-548812DP.json	2127	2	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	10	6	0	0	0	0	0	0
fsh-generated/resources/Organization-example-organization-fictive.json	2078	57	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	9	6	0	0	0	0	0	0
fsh-generated/resources/Organization-example-organization-nancy.json	3283	4	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	11	6	0	0	0	0	0	0
fsh-generated/resources/Person-pp16dr-person.json	1454	5	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	8	10	0	0	0	0	0	0
fsh-generated/resources/Person-pp19dr-person.json	1436	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	7	6	0	0	0	0	0	0
fsh-generated/resources/Practitioner-334081.json	4855	3	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	13	10	0	0	0	0	0	0
fsh-generated/resources/Practitioner-334081DP.json	2458	2	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	14	6	0	0	0	0	1	0
fsh-generated/resources/Practitioner-3719500.json	5381	3	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	18	8	0	0	0	0	0	0
fsh-generated/resources/Practitioner-3719500DP.json	2479	3	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	13	6	0	0	0	0	0	0
fsh-generated/resources/PractitionerRole-1578230.json	1294	2	0	0	0	0	0	0	0	429	0	0	0	0	0	0	0	0	0	0	12	8	0	0	0	0	0	0
fsh-generated/resources/PractitionerRole-1578230DP.json	1251	2	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	11	6	0	0	0	0	0	0
fsh-generated/resources/PractitionerRole-1738459.json	1286	2	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	9	7	0	0	0	0	0	0
fsh-generated/resources/PractitionerRole-1738459DP.json	1243	2	0	0	0	0	0	0	1	4	0	0	0	0	0	0	0	0	0	0	8	6	0	0	0	0	0	0
fsh-generated/resources/PractitionerRole-5015602.json	1287	2	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	10	7	0	0	0	0	0	0
fsh-generated/resources/PractitionerRole-5015602DP.json	1244	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	10	8	0	0	0	0	0	0
fsh-generated/resources/SearchParameter-as-sp-data-information-system.json	743	2	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	10	8	0	0	0	0	0	0
fsh-generated/resources/SearchParameter-as-sp-data-registration-authority.json	753	2	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	10	6	0	0	0	0	0	0
fsh-generated/resources/SearchParameter-as-sp-insee-code.json	577	2	0	0	1	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	10	5	0	0	0	0	0	0
fsh-generated/resources/SearchParameter-as-sp-mailbox-mss.json	526	2	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	10	6	0	0	0	0	0	0
fsh-generated/resources/SearchParameter-as-sp-number-smartcard.json	647	2	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	9	6	0	0	0	1	0	0
fsh-generated/resources/SearchParameter-as-sp-pharmacy-licence.json	585	2	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1	0	0	10	5	0	0	0	0	0	0
fsh-generated/resources/SearchParameter-as-sp-qualification-code.json	459	2	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	11	6	0	0	0	0	0	0
fsh-generated/resources/SearchParameter-as-sp-type-smartcard.json	629	2	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	10	5	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-as-address-extended.json	8059	3	0	48	0	0	0	0	0	87	0	0	0	0	0	0	0	0	0	0	132	837	0	0	0	3	0	1
fsh-generated/resources/StructureDefinition-as-codeableconcept-timed.json	1208	2	0	26	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	30	201	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-as-device.json	6902	3	0	295	0	0	0	0	0	54	0	0	1	0	0	0	0	2	0	0	226	1165	0	0	0	8	0	2
fsh-generated/resources/StructureDefinition-as-dp-device.json	3739	3	0	57	0	0	0	0	0	37	0	0	0	0	0	0	0	2	0	0	223	796	0	0	0	7	0	1
fsh-generated/resources/StructureDefinition-as-dp-healthcareservice-healthcare-activity.json	4277	2	0	120	1	0	0	0	0	32	0	0	0	0	0	0	0	1	0	0	199	455	0	0	0	7	0	0
fsh-generated/resources/StructureDefinition-as-dp-healthcareservice-social-equipment.json	4726	4	0	259	0	0	0	0	0	51	0	0	1	0	0	0	0	3	0	0	337	1284	0	0	0	10	0	1
fsh-generated/resources/StructureDefinition-as-dp-organization.json	7230	3	0	196	0	0	0	0	0	92	0	0	0	0	0	0	0	5	0	0	542	1586	0	0	0	18	1	2
fsh-generated/resources/StructureDefinition-as-dp-practitioner.json	8152	4	0	254	0	0	0	0	0	124	0	0	1	0	0	0	0	5	0	0	596	1894	0	0	0	19	0	2
fsh-generated/resources/StructureDefinition-as-dp-practitionerrole.json	5182	2	0	95	0	0	0	0	0	24	0	0	0	0	0	1	0	2	0	0	262	497	0	0	0	8	0	1
fsh-generated/resources/StructureDefinition-as-dr-device.json	3505	3	0	58	0	0	0	0	0	20	0	0	0	0	0	0	0	2	0	0	212	360	0	0	0	8	1	1
fsh-generated/resources/StructureDefinition-as-dr-healthcareservice-healthcare-activity.json	4021	3	0	29	1	0	0	0	0	28	0	0	0	0	0	0	0	2	0	0	183	324	0	0	0	7	0	0
fsh-generated/resources/StructureDefinition-as-dr-healthcareservice-social-equipment.json	4470	2	0	40	0	0	0	0	1	34	0	0	1	0	0	0	0	3	0	0	316	641	0	0	0	10	0	2
fsh-generated/resources/StructureDefinition-as-dr-organization.json	1326	2	0	42	0	0	0	0	0	32	0	0	0	0	0	0	0	3	0	0	365	866	0	0	0	14	0	1
fsh-generated/resources/StructureDefinition-as-dr-person.json	1531	3	0	47	0	0	0	0	0	12	0	0	0	0	0	0	0	1	0	0	115	286	0	0	0	6	0	0
fsh-generated/resources/StructureDefinition-as-dr-practitioner.json	2260	2	0	52	0	0	0	0	0	41	0	0	1	0	0	0	0	5	0	0	465	1017	0	0	0	20	1	2
fsh-generated/resources/StructureDefinition-as-dr-practitionerrole.json	2683	2	0	15	0	0	0	0	0	21	0	0	0	0	0	0	0	2	0	0	186	362	0	0	0	7	0	1
fsh-generated/resources/StructureDefinition-as-ext-authorization.json	5108	3	0	6	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	95	177	0	0	0	3	0	0
fsh-generated/resources/StructureDefinition-as-ext-codeableconcept-timed-metadata.json	1722	3	0	5	1	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	38	94	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-as-ext-data-trace.json	4684	5	0	7	0	0	0	0	0	9	0	0	0	0	0	0	0	1	0	0	74	121	0	0	0	2	0	0
fsh-generated/resources/StructureDefinition-as-ext-digital-certificate.json	7813	6	0	13	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	138	180	0	0	0	4	0	1
fsh-generated/resources/StructureDefinition-as-ext-education-level.json	4227	5	0	4	0	0	0	0	0	11	0	0	0	0	0	0	0	1	0	0	73	118	0	0	0	2	0	0
fsh-generated/resources/StructureDefinition-as-ext-installation.json	5067	3	0	5	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	89	125	0	0	0	3	0	0
fsh-generated/resources/StructureDefinition-as-ext-lieu-dit.json	1394	2	0	3	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	25	64	0	0	0	0	0	0
