URL,Version,Status,OIDs,Name,Title,Descriptino,Uses,Used,Sources
https://interop.esante.gouv.fr/ig/fhir/annuaire/ValueSet/as-vs-intern-id-systems,1.0.0-ballot-3,active,,AsVSInterneIdSystems,Internal Id Systems VS,"Systèmes des identifiants internes",,"Internal"
https://interop.esante.gouv.fr/ig/fhir/annuaire/ValueSet/as-vs-mode-fixation-tarifaire,1.0.0-ballot-3,active,,ModeFixationTarifaireValueSet,AS ValueSet Mode Fixation Tarifaire,"ValueSet contenant tous les codes de la TRE R74 indiquant les modes de fixation tarifaire",,"ans.fr.nos"
https://interop.esante.gouv.fr/ig/fhir/annuaire/ValueSet/as-vs-organization-types,1.0.0-ballot-3,active,,AsVsOrganizationTypes,AS ValueSet OrganizationTypes,"ValueSet définissant les types d'organisation",,"ans.fr.nos"
https://interop.esante.gouv.fr/ig/fhir/annuaire/ValueSet/as-vs-source-information-installation,1.0.0-ballot-3,active,,SourceInformationInstallationValueSet,AS ValueSet Source Information Installation,"ValueSet contenant tous les codes de la TRE R301 indiquant les sources d'information d'installation",,"ans.fr.nos"
https://interop.esante.gouv.fr/ig/fhir/annuaire/ValueSet/as-vs-type-fermeture,1.0.0-ballot-3,active,,TypeFermetureValueSet,AS ValueSet TypeFermeture,"ValueSet contenant tous les codes de la TRE R286 indiquant les types de fermeture",,"ans.fr.nos"
https://interop.esante.gouv.fr/ig/fhir/annuaire/ValueSet/type-systeme-information-vs,1.0.0-ballot-3,active,,TypeSystemeInformationVS,Type de système d'information,"Type de système d'information pouvant alimenter l'annuaire santé.",,"Internal"
